"Numero De Parte","Descripci?n","Subinventario","Ubicaci?n","Cantidad Disponible",
"90398","WLC90WL30PWMQ","MFG","302.J.11","1",
"02756","QS186LE11","MFG","302.K.31","3",
"86167","S22DLGRYPT","MFG","302.M.22","22",
"85138","K30APTGRE","MFG","300.R.34","30",
"79584","QS18RPWLVQ2","MFG","306.AC.30","6",
"73193","NV5-Q08-AP7-73193","MFG","306.C.53","3",
"803087","DF-G3LIR-KD-Q5","MFG","306.G.27","27",
"809700","TL50BLR2Y2WQ","MFG","306.R.50","2",
"92350","TL70GRT","MFG","306.T.54","1",
"13026","K50APFF200GXDQP","MFG","306.W.42","2",
"805040","Q4XTKLAF600-Q8-805040","MFG","306.J.55","1",
"21723","BT210SM600","MFG","306.L.51","2",
"97663","Q240RA-US-ULQ","MFG","304.L.12","1",
"93864","K50BCLRXXPQ","MFG","302.AU.42","8",
"16286","LM1","MFG","300.E.14","3",
"812577","TL15Y2Q","MFG","305.AA.46","6",
"121704","BRACKET 18MM ANGLE MODULAR BKT SYSTEM BKT18A","MFG","305.C.52","85",
"814746","WLA-2W360X180L30PWMQ","MFG","202.O.24","3",
"10718","LPA-LAT-2","MFG","302.M.17","10",
"819456","BC-M12M4ZA-18-2","MFG","303.H.33","20",
"807476","WLS27PXRGBW1130HSQ","MFG","316.B.24","13",
"812171","TTR762APSE3T-2.0RJ-CTR","MFG","316.B.35","3",
"87956","WLS28-2XW430DX","MFG","315.B.24","7",
"243442","OPTICAL HYBRID DIFFUSE OPTICAL TM18 GEN-2 B119813 PA-50","MFG","303.J.03","50",
"818541","BWA-IC70-SC","MFG","303.K.00","30",
"233589","PCB ASSY TL70 BASIC DUAL SEGMENT ORANGE B233586 TH-0.062 IN PA-3","MFG","303.M.02","6",
"818555","BC-M8F5N-M12M5-24-0.5","MFG","303.M.44","45",
"812013","MBR2416PX485SQ-CNBN01","MFG","311.H.36","2",
"808006","MAR6016NX485Q-808006","MFG","312.H.16","2",
"72398","SLSP30-1800Q88","MFG","315.C.17","1",
"89760","SLLCP23-420P88","MFG","316.B.29","1",
"151182","SLSR30-1650P4NT EZS RCVR SUB ASSY 30mm X 1650mm NO PKG","MFG","312.K.39","2",
"97320","WLB32C1130M","MFG","312.M.17","10",
"14472","LEDRLA580XD6-XQ","MFG","313.I.39","3",
"234605","PCB ASSY S15 JUMPER F1254X-M12X43 B221913 TH-0.062 IN PA-35","MFG","304.A.41","105",
"13264","CSA-M12F41M12M41","MFG","205.H.41","2234",
"807140","SI-MAGB2SM W/30","MFG","200.W.30","225",
"76924","SI-HG63A","MFG","200.Y.31","989",
"75273","CSB-M1241M1241","MFG","204.X.30","2282",
"811365","PKG6M-423-MQDEC-811365","MFG","204.Q.40","1485",
"130166","HOUSING DX80 BOTTOM SHORT ZERO PORT-BLACK","MFG","205.O.30","227",
"809557","MQDEC-503RS","MFG","200.Y.10","153",
"809733","SXA-WIN","MFG","201.M.10","14",
"806514","CSM4DO-M12121FM12121M-806514","MFG","201.O.13","12",
"29049","BRT-THG-3-900","MFG","200.H.10","41",
"806010","MQDEC-1703SS-USB","MFG","202.J.11","105",
"817067","BCD-M12DM-M12DF-8","MFG","202.K.14","99",
"20578","CSS-M12F41M12M41M12F41","MFG","201.X.14","62",
"86777","LQMAC-306I","MFG","205.J.15","34",
"807131","SI-HG63F5MRR-W","MFG","204.K.20","52",
"814978","BC-M12F4A-M12M4A-22-5","MFG","205.Y.10","18",
"814355","WLF12PXRGB2000SQP","MFG","207.I.01","760",
"171051","PCB ASSY EZSC 30MM EMTR CONTROL 3 B166185 TH-0.062 IN PA-3","MFG","209.M.15","756",
"92337","TL70BGYRQ","MFG","208.L.11","15",
"817499","K50PTCD4UI4Q","MFG","208.M.12","27",
"812772","MQDC-403.3M-PUR-C","MFG","208.S.01","938",
"807697","LMBWLS27V","MFG","210.J.11","8",
"807134","SI-MAGB3MM","MFG","210.J.12","568",
"802631","T18-2VNLPC-Q8","MFG","210.K.14","10",
"74128","MBCC-575","MFG","210.N.02","29",
"82774","TL50WBGYRQ","MFG","211.M.04","28",
"802683","T18-2VNFF30IR-2M","MFG","211.O.15","155",
"95777","BRT-Q4X-60X50","MFG","200.K.23","105",
"817995","DX80DR9MQ45VT3-5QD NB","MFG","200.Q.23","20",
"814464","DEE2R-830D-SYM","MFG","201.J.24","28",
"91510","TL50BLB1GYRAOSIQ","MFG","203.K.23","5",
"27490","PKG3Z-2","MFG","202.O.22","131",
"816346","BC-M12F5-M12M5-22-1-STP","MFG","204.U.23","25",
"809784","WLS28-2XWW430DXMQ","MFG","313.I.20","4",
"93273","WLB92ZC1100PBQMEF","MFG","314.A.34","3",
"812410","TL50OGYYRALSQ","MFG","314.D.24","2",
"230988","LED SMD GREEN RECTANGLE WITH FLAT TOP TOP VIEW / VERTICAL 240A","MFG","307.A.42","8000",
"73575","SM-PR-2-D00-NN","MFG","307.I.24","6",
"70858","PBTP43TMB5","MFG","307.E.12","2",
"131533","CONN 2 PIN W/FLYING LEADS PRESENCE+ LINEAR ARRAY","MFG","307.E.45","25",
"137996","GASKET EZS TYPE2 HD","MFG","307.K.27","442",
"810456","ACC-WLB72 DRIVER","MFG","307.L.60","1",
"91092","S18-2VNFF100-Q5","MFG","307.M.14","2",
"73641","EZA-ADR-4","MFG","307.M.20","25",
"14232","LCF1236LCMP","MFG","307.R.51","1",
"814536","PSA20E300Q5-CNMQ01","MFG","307.M.53","1",
"803290","SI-LS42DMMH-803290","MFG","308.A.47","1",
"20573","DBT26S","MFG","308.F.72","1",
"20108","BM.754SMAMA","MFG","308.G.46","1",
"204899","CLICHE QMT42VP6FF500Q KENT","MFG","308.H.22","1",
"45493","COVER QMT42 MEDIUM RANGE","MFG","308.D.47","300",
"96027","IT43ST5-VL","MFG","308.D.75","3",
"16144","LEDBA70AP5-XQ","MFG","308.E.50","2",
"818715","LMBWLF12LC-10","MFG","308.B.42","3",
"37883","Q45XB6DQ","MFG","308.B.55","1",
"91774","PSDINP-24-06","MFG","307.V.30","1",
"806912","VSM-2S4APD100-2M","MFG","308.O.22","16",
"76097","SMBPVA6-1","MFG","308.L.27","40",
"202791","WIRE 11077 GRY 010.00 B Y0.250 Z0.325","MFG","308.J.45","50",
"116762","SLSCR30-450Q8 EZS RCVR SUB ASSY 30mm X 450mm CASCADABLE NO PKG","MFG","311.A.20","3",
"116738","SLSCE14-600Q8 EZS EMTR SUB ASSY 14mm X 600mm CASCADABLE NO PKG","MFG","311.B.10","1",
"117300","SLSE30-1200Q8 EZS EMTR SUB ASSY 30mm X 1200mm NO PKG","MFG","311.L.31","1",
"94471","WLS28-2XW430XMQ","MFG","312.C.20","1",
"87939","WLS28-2XW285X","MFG","311.E.12","5",
"803442","VS8ANFF15","MFG","308.W.21","4",
"62072","RPA-TA2-1","MFG","304.K.30","95",
"818479","BC-M12M4A-U22-5-CB60","MFG","304.L.11","10",
"806619","QCM50-K3D25-Q8-5","MFG","303.B.35","38",
"140115","SLPE14-1250P8 EZS LP E SUB ASY 14mm X 1250mm NO PKG","MFG","312.L.32","1",
"76221","K50RPFF100GXDQ","MFG","304.A.25","7",
"90724","IVU2PRGR12","MFG","304.B.10","2",
"89873","EZLS-1820","MFG","312.I.25","1",
"808242","K50PPBKQ","MFG","305.E.50","1",
"177675","RESISTOR SMD 1206 62 OHM 1% 0.25W -55C~125C","MFG","305.E.56","3342",
"61628","QS18VN6LPQ","MFG","305.E.64","12",
"135088","EA5E2400Q EZA EMTR SUB-ASSY","MFG","310.F.24","6",
"7700500","BSO2L2m-Q60-VDZ38X5","MFG","305.B.32","3",
"27448","SM312LVAGM5V","MFG","305.I.34","12",
"804300","S22AMTSGRC","MFG","305.I.50","1",
"211578","NEEDLE 19 GAUGE 1.5 INCH SS BROWN","MFG","305.J.56","20",
"85816","DQ12RB6RQ","MFG","305.K.13","4",
"145591","DIODE SMD SMB SCHOTTKY 150V 3A","MFG","305.K.56","192",
"62619","VS3AN5XLP","MFG","305.L.25","2",
"94520","EZL-RTM-M","MFG","305.O.21","16",
"97774","PDIRS1X326U10","MFG","307.X.34","64",
"812201","S15A-F1235X-M123X4-Q","MFG","305.W.44","10",
"810888","Q2XABLAF100-Q5","MFG","305.X.54","6",
"811351","DF-G2-NS-2M-811351","MFG","308.AA.46","7",
"46252","WASHER M3 FLAT A2 STAINLESS STEEL DIN 125A","MFG","308.AA.51","7228",
"13928","TL50BYRAQ","MFG","308.AA.78","1",
"25451","K30LGRXPPB2QP","MFG","307.AB.27","3",
"815977","S15A-F13345-M1X345-Q","MFG","307.AC.31","3",
"26816","SMBPVL1","MFG","307.AD.27","37",
"02810","SMBQS30LT","MFG","302.AE.31","8",
"39898","PIF66U","MFG","300.E.64","10",
"813398","PKG4MS-4.6-22","MFG","301.P.01","3881",
"814800","S15YA4-M124-M124-1.3M-814800","MFG","301.P.21","664",
"801145","WLS28-2XY710X","MFG","315.D.33","2",
"812239","QM42-DPS20-2Q","MFG","300.G.50","39",
"26827","K50LBRALSYPQ","MFG","300.H.60","16",
"88233","TL50YALS","MFG","300.K.60","32",
"19387","TL50GRBAQ","MFG","300.N.70","1",
"121440","SLSCR14-600P8 EZS RCVR SUB ASSY 14mm X 600mm NO PKG","MFG","311.M.35","1",
"802575","STP-MAQDC-815RA","MFG","408.F.36","10",
"86079","S22LGXXPQP","MFG","408.A.67","39",
"811328","SEU-MB1H-S","MFG","408.G.66","13",
"803428","VS8EANLP","MFG","408.I.16","13",
"48076","FS53S30","MFG","408.O.37","4",
"7700101","DO1.5m-Q18-VP6X2","MFG","408.O.62","19",
"800536","M18-3VNFF30-2M","MFG","408.M.58","8",
"811890","QS18VN6FP-811890","MFG","408.M.62","5",
"15195","MQAC2-415RA","MFG","408.N.49","10",
"812601","LE300KQ-INT","MFG","302.AA.42","9",
"806062","LEDRRV75PM","MFG","302.T.61","1",
"33204","SMB30S","MFG","302.V.21","9",
"91359","TL50CBGYRALS3Q","MFG","302.Z.60","5",
"806947","WLS15XWB0360DSQP","MFG","302.F.30","44",
"253477","APERTURE NEW AC-DC MINI-BEAM PA-756S","MFG","302.J.61","2500",
"62089","RPA-S2-1","MFG","302.K.15","2",
"65066","CONN M12 THREADS 4 WIRE STB DC HIRSCHMANN STANDARD","MFG","302.N.22","15",
"213788","LABEL QS30 QS18 CLASS 1 LASER SIMPLE TEXT","MFG","302.S.31","9900",
"807523","PTL110S-FF100LD3-QPS150","MFG","300.Q.62","16",
"803090","DF-G2B-KD-Q5","MFG","300.T.54","81",
"50561","S18SP6FF25Q","MFG","302.AR.53","22",
"816299","DXMR110-8K-EP32","MFG","302.AR.62","5",
"814702","K100PBLNZBYRQ","MFG","300.Q.71","1",
"19795","K50BCLS1XBXP","MFG","302.AU.41","41",
"96555","K30ABT2RGHQ","MFG","302.AU.70","18",
"17552","K50BLGA120","MFG","302.AV.20","39",
"804402","K50APT2BGRF2QPMA-804402","MFG","302.AW.80","85",
"812483","K50L2RGB7-812483","MFG","302.AN.43","18",
"56809","SMBPVA10","MFG","306.AB.40","3",
"86648","TL50HZBRQP","MFG","306.AB.45","5",
"78097","K50LBXXPQ","MFG","306.AC.27","2",
"73152","QS18UNAQ7","MFG","306.F.53","1",
"88141","PBAT43UHFTA-VL","MFG","306.Z.41","62",
"78523","T18AW3DQP1","MFG","306.Q.52","1",
"807197","SOP-E12-AC","MFG","306.R.43","4",
"172541","NUT HEX M10 X 1.5 HN A4 STAINLESS PL DIN934 OPK","MFG","306.S.13","26",
"816283","BC-M8F4-M8M4-24-2.7","MFG","306.U.40","5",
"29332","PLIS-1-29332","MFG","306.W.51","1",
"800976","QT50R-EU-AFHQ-FL","MFG","306.M.26","1",
"812607","S15CM-PP-MQ","MFG","306.N.27","35",
"68877","INK THINNER PAD PRINTER TPV2 LSL 4 YR DOM - FIRE CABINET","MFG","299.FC.10","12",
"801318","WLS28-2CWR2-145SQ","MFG","311.L.21","1",
"24481","BT25SMVF","MFG","408.J.60","2",
"809137","SLLCE14-1610-S","MFG","316.D.34","2",
"72375","SLSE30-1350Q8","MFG","315.C.34","1",
"813794","S15LGYNM8Q4","MFG","303.G.00","475",
"165843","PCB ASSY 6 INCH LINEAR ARRAY WHT 1SS6 NO LENSES B149505 TH-0.062 IN PA-2","MFG","303.H.00","4",
"813195","S22AMTSGRCQ-813195","MFG","303.I.04","55",
"70046","PVA100P6RQ W/6IN","MFG","303.I.42","19",
"39578","BMEL4216A","MFG","311.F.18","19",
"807835","TL50GYR-300A-F12-3","MFG","311.I.28","4",
"72378","SLSE30-1800Q8","MFG","314.I.19","2",
"815822","BL60G340L14ASQ","MFG","315.G.39","13",
"97319","WLB32C850M","MFG","315.I.38","2",
"816057","WLB32VCW570PBQ","MFG","316.G.41","140",
"801633","WLS28-2XR710XQ","MFG","312.L.28","5",
"116736","SLSCE14-300Q8 EZS EMTR SUB ASSY 14mm X 300mm CASCADABLE NO PKG","MFG","311.L.26","1",
"80797","RDLP-1115E","MFG","304.H.08","38",
"10446","TL50RYAQ","MFG","302.AM.82","10",
"58980","BRT-35DM","MFG","200.W.31","5000",
"807132","SI-HG63F5ML-W","MFG","201.J.40","194",
"81301","MQDEC-430SS-PUR","MFG","202.U.30","430",
"807132","SI-HG63F5ML-W","MFG","203.J.41","183",
"76644","MQDMC-515","MFG","205.X.31","998",
"88126","LQMAC-330B","MFG","200.X.01","51",
"817604","BC-M12F12-M12M12-24-5","MFG","201.O.11","186",
"26849","MQDC-315","MFG","200.I.01","268",
"85065","SC26-2","MFG","200.K.10","12",
"17130","Q26NXLPQ7","MFG","200.N.14","130",
"45005","BRT-42A","MFG","200.O.11","345",
"816344","BC-M12F4-M12M4-22-28","MFG","200.P.20","2",
"809555","MQDEC-512RS","MFG","202.S.12","203",
"814559","BFW-M12M5-6X","MFG","202.O.01","3982",
"18498","TL50BRYGALSQ","MFG","201.S.14","6",
"193467","TUBE LENS 60mm VE SERIES","MFG","203.M.20","21",
"13801","QDE-12100E","MFG","203.V.14","10",
"805287","CSB-M1251FM1251M","MFG","203.X.01","772",
"813602","MQDC1-806","MFG","203.G.12","8",
"817992","BY-M8F3-0.6-M12F5-M12M5-CW817992","MFG","203.K.11","2541",
"814186","BCD-M12DM-RJ45-1","MFG","204.X.10","261",
"804863","MQDC-4506SS","MFG","205.M.10","82",
"62071","RPA-TA1-1","MFG","205.K.14","351",
"252574","BASE K100 BEACON AUDIBLE MACHINED 8 MM PB","MFG","204.O.13","78",
"252573","BASE K100 BEACON MACHINED 8 MM PB","MFG","204.O.20","66",
"79501","K80LXRYPQ","MFG","204.Q.14","30",
"808663","CSB4-M1251M1250","MFG","206.N.01","2157",
"83271","CSRB-M1240M1243","MFG","206.R.11","994",
"86948","DELS-1125E","MFG","205.T.13","12",
"47884","SI-LS42DMJ","MFG","207.T.10","93",
"25226","MBCC-412","MFG","207.G.01","1551",
"27818","DEE2R-816D","MFG","209.P.05","7",
"93876","LQMAC-310B-93876","MFG","209.I.13","12",
"46748","SI-HG80DQDR SUB ASSY 611.9261.002","MFG","209.J.10","28",
"818886","DK-RSIO-L","MFG","209.M.10","10",
"81843","CSB-UNT213M831F1241","MFG","208.M.03","155",
"55962","CABLE 2 COND 28AWG .090 O.D. NON-UL BRN/BLUE","MFG","208.Q.05","3000",
"70976","MQDC2S-815","MFG","210.R.04","326",
"48562","SI-QM-SMFA","MFG","211.X.10","491",
"814939","BC-M12F4-22-10","MFG","211.Y.04","255",
"83215","TL50BGYRQ","MFG","211.Q.10","10",
"802582","K50ALBT2GRHQ","MFG","200.R.24","345",
"32438","PKG4-2","MFG","203.W.25","452",
"806414","STP-M12D-406","MFG","205.V.21","840",
"817330","BCD-RJ45-RJ45-2","MFG","204.S.22","469",
"111964","SLSR30-600Q8 EZS RCVR SUB ASSY 30mm X 600mm NO PKG","MFG","314.B.20","2",
"69986","STP25","MFG","209.J.00","337",
"92357","TL70BGYRAQ","MFG","210.T.00","9",
"815335","WLS15CWWA0500DSQP","MFG","313.C.32","8",
"207108","NUT Q45 BOTTOM MOUNTING","MFG","307.A.26","26",
"97755","PBCAT26UTA-VL","MFG","307.I.44","3",
"96705","K50ANT2GXDQP","MFG","307.E.51","1",
"816155","Q2XKLAF3IR-Q","MFG","307.R.33","17",
"64292","ATK-VP6Q5","MFG","308.C.35","1",
"79832","K80L2HGRXX1NQ","MFG","308.C.51","1",
"817511","BC-M12M8-M12M8-24-2","MFG","308.E.57","28",
"818477","BC-M12M4A-U22-1-CB60","MFG","308.B.27","6",
"25853","SMBC18","MFG","308.B.35","6",
"86538","WLC90WGL30","MFG","308.V.17","1",
"804708","LX3EQ-804708","MFG","311.A.24","2",
"802539","KIT EZ ARRAY 450 & 600 MM","MFG","311.A.31","1",
"800381","WLS27XWY-570DSQ","MFG","311.K.13","2",
"20891","BT26SMSS","MFG","308.V.52","2",
"133577","BEZEL HIGH INTENSITY AREA SEALED","MFG","308.S.40","3",
"214321","PCB ASSY TTR 186.2MM MICRO BOARD B214318 TH-0.062 IN PA-9","MFG","304.H.22","180",
"222062","PCB ASSY K50 PRO MODBUS PTLX B222060","MFG","304.H.32","70",
"809646","PKG4MS-9","MFG","304.I.10","6",
"807604","MQDC-STP-506","MFG","304.L.15","13",
"78756","SA-K50A18","MFG","303.B.20","50",
"77486","BWC-1MRSMN05","MFG","303.C.12","8",
"31539","Q85VR3DL","MFG","304.A.30","3",
"217554","PCB ASSY TL50 BASIC GBR COLOR NON AUDIBLE B214255 TH-0.062 IN PA-6","MFG","304.A.32","30",
"30867","S18SN6FF50Q","MFG","304.B.32","65",
"93258","WLS28-2CWW145XPBQ","MFG","312.J.12","6",
"71989","QS18EP6CV45Q8","MFG","305.F.52","5",
"815821","BL60B340L14ASQ","MFG","309.D.25","22",
"812365","S4BR14-300-S","MFG","309.H.13","11",
"72413","SLSCE30-1350Q8","MFG","310.C.15","13",
"812390","S4BR30-750-S","MFG","310.E.14","7",
"803230","SGSSA3-400Q8","MFG","310.E.32","4",
"806807","VSM-2S4NAEL-Q7","MFG","305.B.13","13",
"813282","FLTR635-40.5","MFG","305.B.50","17",
"34160","SM30SP6RQ","MFG","305.C.56","4",
"801413","SMBDS18-801413","MFG","305.D.40","10",
"814962","BC-M12M4A-22-1","MFG","305.I.64","18",
"121683","GASKET ADHESIVE STRIP D10A","MFG","305.J.40","800",
"30931","SM30SRLMHSC","MFG","305.K.22","3",
"34257","Q85BB62LP-B","MFG","305.P.17","17",
"79712","SA-M22M22-50","MFG","305.U.10","2",
"30341","MQDC-420RA","MFG","305.W.55","5",
"803451","VS8APFF15Q3","MFG","305.Y.47","18",
"86318","Q7LMEB W/50","MFG","305.AB.60","1",
"28713","QM26VPR-5M","MFG","307.AA.64","3",
"35567","Q85BW13DL-T9","MFG","307.AC.20","1",
"809979","SG-TL70-RGB14C-MANOS","MFG","307.AD.64","6",
"88122","LQMAC-310B","MFG","301.T.00","1792",
"806218","S22AMTSGWCQ","MFG","308.AD.20","3",
"814259","Q20PRQ-814259","MFG","308.AD.23","2",
"52521","SMB30SC","MFG","301.X.20","421",
"814145","Q2XABFF50-2M","MFG","302.AF.15","5",
"218915","IC MICRO SMD QFN-32 W/TAB STM32G071KBU6TR","MFG","302.AF.22","3000",
"37014","Q45BW22LVQ","MFG","302.AG.32","13",
"804531","MQDEC3-530SS","MFG","301.L.00","1296",
"815316","S15C-PS3000SS-MQ","MFG","300.E.40","3",
"27373","SMA30SELQDB","MFG","300.E.53","22",
"97634","QS18EP6XLPCQ8","MFG","300.F.41","19",
"47814","MQDC1-530","MFG","301.M.11","527",
"25509","SM912FQD","MFG","300.B.73","2",
"54314","Q45VR3LPQ","MFG","300.C.24","9",
"16191","SI-K30LGRX7P","MFG","300.C.51","5",
"35271","SMI30AN6RQ","MFG","300.M.42","6",
"111961","SLSR30-150Q8 EZS RCVR SUB ASSY 30mm X 150mm NO PKG","MFG","311.M.25","1",
"97385","K50APFF100WRGC3Q","MFG","408.N.20","4",
"90815","TCNM-AD-2214","MFG","408.G.29","4",
"812246","DX80N2Q45DD NB","MFG","302.U.52","4",
"819311","S2BA-MBK-1","MFG","302.V.22","25",
"816046","Q2XKLAFCIR-Q5-FLPS","MFG","302.X.11","3",
"29821","S18AW3D","MFG","302.AK.60","141",
"816447","SMBK50RA","MFG","302.B.21","125",
"26818","SMBPVL3-225","MFG","302.L.30","8",
"205473","LABEL BLANK INVENTORY CIRCLE 1 INCH YELLOW ROLL","MFG","302.S.14","1000",
"809282","S18DLRBWPT","MFG","300.T.34","45",
"53017","K50LYBWPQ","MFG","302.AS.22","6",
"42377","WL50SWSSGL11Q","MFG","302.AS.30","5",
"810172","TL50RALS3QP","MFG","300.R.52","18",
"96570","K30RLBT2RGH","MFG","302.AM.10","40",
"818354","K50GRBPQ","MFG","302.AW.73","25",
"39733","SMB18A-39733","MFG","306.I.27","59",
"47116","HOUSING Q10R CABLED  AND LENS WELD","MFG","306.J.22","1",
"96618","K30APT2FGRCQP","MFG","306.A.30","6",
"33692","S18RW3FF50Q1","MFG","306.A.43","3",
"818493","BC-M12F4A-M12M4-U22-1-CB60","MFG","306.AC.33","5",
"42374","WL50SWSSL11Q","MFG","306.AC.40","1",
"120793","HEADER 1X7 2mm GOLD STRAIGHT 0.594 INCH OVERALL LEAD 2 PLASTIC","MFG","306.C.27","4000",
"811437","TL50BLR2B2AOS3Q","MFG","306.C.43","3",
"818254","BC-M12F4A-G22-15-HF20","MFG","306.C.65","2",
"92961","K50APTYREQP","MFG","306.D.27","18",
"92809","K90LBPQ","MFG","306.D.43","3",
"7700777","DOIR1m-BT30-VNP6X2-H1151","MFG","306.E.25","1",
"61645","QS18VN6CV45","MFG","306.F.52","11",
"807790","HLDMN-330","MFG","306.G.35","1",
"78298","VS1RP5CV10Q-78298","MFG","306.G.43","4",
"72710","SME312DVQDPMA","MFG","306.G.61","1",
"813323","Q2XANR-Q3","MFG","306.G.62","16",
"810923","TL50GR1QP-810923","MFG","306.S.33","1",
"805917","K50PTCAMRGB14QP","MFG","300.C.33","5",
"803712","CNXCFF450","MFG","300.J.34","65",
"85996","OTCL-1-BK","MFG","302.DC.30","36",
"81555","K30LXXGPQP","MFG","303.K.43","12",
"817199","USMB-10","MFG","303.L.41","60",
"117302","SLSE30-1500Q8 EZS EMTR SUB ASSY 30mm X 1500mm NO PKG","MFG","311.C.26","2",
"81810","LEDILA580XP6-PHQ","MFG","311.H.16","4",
"802070","WLS27CGYRXX3-1130DS24Q","MFG","315.F.29","6",
"809001","SLLE23-770-S","MFG","316.D.40","13",
"62657","MAHE51A","MFG","312.L.36","1",
"87731","MAE3632Q","MFG","313.C.28","8",
"97727","WLS27XWR-285DSQ","MFG","313.F.27","4",
"808986","SLLCR40-700-S","MFG","314.F.17","2",
"78362","APQ12-VP","MFG","304.K.09","66",
"807451","MQ-QCM50-806","MFG","304.E.07","67",
"818878","BC-M12F4ZA-M12M4ZA-YE18-2","MFG","304.G.44","15",
"58416","S18AW3FF25","MFG","303.C.08","3",
"88186","M18-3VNRL-2M","MFG","408.B.73","51",
"807132","SI-HG63F5ML-W","MFG","201.K.40","209",
"818703","BCP-M12KF3-M12KM3-14-8-WRG","MFG","201.S.41","100",
"817524","210-03354","MFG","201.T.41","1691",
"808449","BRT-2B","MFG","203.Q.40","8303",
"809634","STPF-M12-820","MFG","203.V.41","339",
"92485","SMBQ240SS2","MFG","204.L.00","42",
"47631","MQDEC-403SS","MFG","204.W.31","840",
"817333","BCD-RJ45-RJ45-10","MFG","204.S.40","247",
"30085","K50BCLXWXP","MFG","306.E.33","10",
"818494","BC-M12F4A-M12M4-U22-2-CB60","MFG","200.X.13","3",
"47837","BRT-41HT","MFG","201.K.12","281",
"96329","MQDC-WDSS-0806","MFG","200.Q.11","58",
"77321","MQEAC-630","MFG","202.L.15","140",
"806732","SXA-MBK-2","MFG","202.W.01","94",
"79874","MQDC20SS-515","MFG","202.P.10","38",
"86871","WLC60XW340GA","MFG","203.L.11","13",
"86943","DELS-110E","MFG","203.M.12","94",
"819628","BCP-M12LM5V-E14-2-UTED","MFG","203.O.14","6",
"814756","S15A-M12M4M8F3","MFG","203.K.14","731",
"812148","210-01281","MFG","204.V.11","24",
"37498","QDC-550C","MFG","205.N.01","111",
"816571","R95-8M125-C10-D24","MFG","204.L.11","18",
"814355","WLF12PXRGB2000SQP","MFG","206.M.20","627",
"86709","LQMAC-306EF","MFG","206.Q.01","851",
"815925","BCP-M12LM5-14-5","MFG","206.Y.01","250",
"817066","BCD-M12DM-M12DF-5","MFG","206.Y.11","324",
"15103","MQDEC-401SS","MFG","205.X.13","295",
"72131","Q12RB6LP","MFG","207.Q.01","2048",
"84918","MQDC-WDSS-0430","MFG","207.H.10","470",
"30304","IVURDM-QD-850RA","MFG","209.P.02","23",
"60812","MQDEC2-530","MFG","209.Q.03","37",
"26034","PIT46U","MFG","209.L.01","537",
"816506","DX80G2M6-B2Q BULK PACK","MFG","208.L.10","1",
"812760","MQDMC-403-M24","MFG","210.J.05","835",
"801150","SG-TL70-ALM","MFG","210.K.02","134",
"815138","BC-M12F5-22-2","MFG","210.K.12","402",
"817090","BFW-M12F4-6SL","MFG","210.N.01","1539",
"818297","BC-M8F4-M8M4-G24-1-HF20","MFG","210.S.20","375",
"64513","PKG4-10","MFG","209.W.10","166",
"816953","BC-M12F12S-M12M12S-26P-8","MFG","211.T.03","68",
"814940","BC-M12F4-22-15","MFG","211.N.13","66",
"815314","S15C-PS100SS-MQ","MFG","211.O.12","66",
"25471","CSS-M12F48M12M41M12F41","MFG","200.P.25","65",
"811456","MQDC-506-GYN","MFG","201.H.22","100",
"814652","BR-M12F8R9-2","MFG","203.T.24","224",
"69504","BRT-60X40CM","MFG","203.W.23","106",
"75286","CSB-M1240M1241","MFG","202.N.23","121",
"818490","BC-M12F4-M12M4-U22-2-CB60","MFG","202.W.24","52",
"81690","MQDC2S-850RA","MFG","202.X.22","67",
"66452","QS18VP6LPQ8","MFG","202.Y.23","1527",
"810840","TL50B-BGYRABSZ","MFG","203.H.22","44",
"70883","QDE-815D","MFG","208.S.21","369",
"144260","BOX 12-1/4 X 9-1/8 X 4 IN MUST BE WHITE ; NO PRINTING","MFG","208.V.21","230",
"220859","BOX Q5X BULK PACK","MFG","208.X.30","125",
"77319","MQEAC-606","MFG","205.V.24","69",
"10792","MQDC1-575RA","MFG","205.W.23","45",
"807770","SX5-R","MFG","207.H.21","46",
"804531","MQDEC3-530SS","MFG","207.P.21","163",
"816528","JB-4M8-M12-4","MFG","205.I.21","463",
"805662","CSB-M1281M128.5","MFG","204.O.23","18",
"72514","MAQDC-8125","MFG","204.R.24","35",
"14879","BRT-60X40AF","MFG","204.T.25","23",
"71668","LX9RQ","MFG","313.H.31","6",
"815827","BL60R640L14ASQ","MFG","314.D.23","15",
"93534","SLSCP30-1800Q55NT","MFG","314.F.14","2",
"93579","MQDEC2-450","MFG","210.O.21","101",
"79871","MQDC20-530","MFG","210.S.00","170",
"116745","SLSCR14-600Q8 EZS RCVR SUB ASSY 14mm X 600mm CASCADABLE NO PKG","MFG","313.A.33","2",
"42140","S18-2VNLP-2M","MFG","307.A.16","8",
"42228","SSA-EB1-TC","MFG","307.G.26","53",
"810113","TL50OB1QP-810113","MFG","307.B.46","1",
"186364","HARDWARE PKT WLS27 THREE BRACKETS","MFG","307.J.25","20",
"813613","SMBT30PS","MFG","307.P.27","8",
"810881","Q2XRBLAF100-Q","MFG","307.P.55","3",
"812578","TL15R5Q","MFG","307.T.51","21",
"814537","PSA20ABR300Q5-CNMQ01","MFG","307.N.40","1",
"813805","BC-M8F3-M8M3-24-0.5","MFG","308.C.32","2",
"128450","HOUSING/LTPIPE QS18LPW OVMLD","MFG","308.F.41","3",
